"","time",""
"368",2015.04712328767,0.229234389663556
"369",2015.06630136986,-0.0640721612578905
"370",2015.08547945205,-1.12435355488445
"371",2015.10465753425,-0.792715319133405
"372",2015.12383561644,0.468164494802534
"373",2015.14301369863,0.873977465447476
"374",2015.16219178082,0.888702259757562
"375",2015.18136986301,2.05116525641414
"376",2015.20054794521,0.614912541522813
"377",2015.2197260274,-0.458604869957187
"378",2015.23890410959,0.286469564186129
"379",2015.25936073059,-0.783786945641234
"380",2015.27726027397,1.58007848028437
"381",2015.29643835616,-0.106009308751638
"382",2015.31561643836,-1.47316617968439
"383",2015.33630136986,0.393463415226615
"384",2015.35397260274,0.928938913677777
"385",2015.37315068493,-2.84258283186471
"386",2015.39178082192,-2.46144671270435
"387",2015.41150684932,-0.791736548504346
"388",2015.43068493151,-0.330861352872461
"389",2015.4498630137,-1.50024496484671
"390",2015.46904109589,-2.55022795158177
"391",2015.48821917808,2.14740755472472
"392",2015.50739726027,3.04931868074736
"393",2015.52657534247,-0.312828073265244
"394",2015.54575342466,1.74423733007765
"395",2015.56493150685,-0.527992294565841
"396",2015.58410958904,0.0501769970968517
"397",2015.60328767123,2.65997804361153
"398",2015.62246575342,0.250879718276881
"399",2015.64164383562,0.590642965702781
"400",2015.66082191781,0.902068281729147
"401",2015.68,-2.21689986941888
"402",2015.69917808219,-0.426379898885241
"403",2015.71835616438,-0.907739686368048
"404",2015.73753424658,-1.34676503686174
"405",2015.75671232877,-0.4768124379799
"406",2015.77589041096,-3.48861534670364
"407",2015.79506849315,-2.6134135236252
"408",2015.81424657534,-0.00607501286512502
"409",2015.83342465753,0.221786142597953
"410",2015.85260273973,3.62869334799789
"411",2015.87178082192,2.42352223568983
"412",2015.89095890411,-0.870956329897107
"413",2015.9101369863,0.875458609178079
"414",2015.92931506849,3.06058855950274
"415",2015.94726027397,2.37217422613898
"416",2015.96767123288,5.53409222491774
"417",2015.99178082192,1.52073487961442
"418",2016.01229508197,-0.832706967431211
"419",2016.02896174863,-0.490114435853472
"420",2016.04808743169,-2.41930669181598
"421",2016.06721311475,5.33474674888945
"422",2016.08633879781,3.37923102866723
"423",2016.10546448087,2.38310397475875
"424",2016.12459016393,-1.24627027943187
"425",2016.14371584699,-0.0665127678609743
"426",2016.16284153005,-0.480312080624367
"427",2016.18196721311,-0.955529822948163
"428",2016.20109289617,-0.481994279724244
"429",2016.22021857924,-0.0716471282611062
"430",2016.24316939891,0.15930592037634
"431",2016.25846994536,0.53014725657146
"432",2016.27759562842,0.342258533249279
"433",2016.29672131148,-1.42788470344278
"434",2016.31584699454,-4.53218699428456
"435",2016.3349726776,0.0808404391136648
"436",2016.35409836066,1.22919924298347
"437",2016.37322404372,-1.65947430367304
"438",2016.39234972678,-1.8281155844177
"439",2016.41147540984,0.386236959929604
"440",2016.4306010929,0.902254890180014
"441",2016.44972677596,-1.93585339798255
"442",2016.46885245902,1.64816715143707
"443",2016.48797814208,0.239146622497483
"444",2016.50710382514,-0.379627643717285
"445",2016.5262295082,-1.40650649860035
"446",2016.54535519126,2.5951157732363
"447",2016.56448087432,1.706754282625
"448",2016.58360655738,0.108145006662038
"449",2016.60273224044,-1.92941807112442
"450",2016.6218579235,-0.0197202181934024
"451",2016.64098360656,2.96842866176264
"452",2016.66010928962,1.34127300429047
"453",2016.67923497268,3.12021383292682
"454",2016.69836065574,2.87193278860558
"455",2016.7174863388,-0.701463845223795
"456",2016.73661202186,1.58105011883423
"457",2016.75573770492,-1.29373505758578
"458",2016.77486338798,-3.53640781940073
"459",2016.79398907104,-1.32140120844893
"460",2016.8131147541,0.343215327664971
"461",2016.83224043716,-1.87071819050773
"462",2016.85136612022,-4.7945717494976
"463",2016.87049180328,-0.58271327894562
"464",2016.88961748634,0.167698591584797
"465",2016.9087431694,-2.52641939419263
"466",2016.92786885246,0.0694469220922276
"467",2016.94699453552,-0.105748940193766
"468",2016.96612021858,-0.291788104028499
"469",2016.9856557377,0.761082318942222
"470",2016.99453551913,-0.336769420014818
"471",2017.00821917808,-2.29965383885653
"472",2017.02739726027,0.690628826401341
"473",2017.04657534247,-1.84506800686987
"474",2017.06575342466,-1.18482698413181
"475",2017.08493150685,2.42506846771156
"476",2017.10410958904,-1.43320475290091
"477",2017.12328767123,2.12429234362607
"478",2017.14246575342,3.15320371083445
"479",2017.16164383562,1.90412974688636
"480",2017.18082191781,1.90252190563193
"481",2017.2,3.21522195945779
"482",2017.21917808219,0.693647771582686
"483",2017.23835616438,3.32029436554301
"484",2017.25753424658,0.875219394763537
"485",2017.27534246575,1.07187049532677
"486",2017.29726027397,-2.55435618677219
"487",2017.31506849315,-3.95379894932573
"488",2017.33561643836,-1.46219772494035
"489",2017.35342465753,-3.33312782827094
"490",2017.37260273973,1.55401906700722
"491",2017.39178082192,2.21438662379925
"492",2017.41095890411,1.67107014822846
"493",2017.4301369863,-0.487130123824283
"494",2017.44931506849,2.00078164090336
"495",2017.46849315068,3.25117076919301
"496",2017.48767123288,-2.04436859988266
"497",2017.50684931507,-0.152466619868623
"498",2017.52602739726,-0.301408325999777
"499",2017.54520547945,0.878793195406072
"500",2017.56438356164,-0.510318039031411
"501",2017.58356164384,2.06100337207452
"502",2017.60273972603,-1.00929209679142
"503",2017.62191780822,1.36498083523442
"504",2017.64109589041,0.88496424062189
"505",2017.6602739726,0.250170428212968
"506",2017.67945205479,-0.328080952374428
"507",2017.69863013699,-1.43320369944546
"508",2017.71780821918,-1.94319886078787
"509",2017.73698630137,1.07284296992396
"510",2017.75616438356,0.29825516774955
"511",2017.77534246575,1.13232178326616
"512",2017.79452054795,1.98381461904355
"513",2017.81369863014,1.4378710751465
"514",2017.83287671233,-0.367123635880091
"515",2017.85205479452,-1.88265302987914
"516",2017.87123287671,-1.99985448242823
"517",2017.8904109589,0.86069064292242
"518",2017.9095890411,-2.50750787620127
"519",2017.92876712329,-0.679991644748767
"520",2017.94794520548,-1.00450993528785
"521",2017.96712328767,0.922474375678602
"522",2017.98904109589,0.770611991662648
"523",2018.00684931507,3.98165889945956
"524",2018.02465753425,0.213280081171938
"525",2018.04383561644,1.13523264968724
"526",2018.06301369863,3.88654873118341
"527",2018.08219178082,1.8506875976698
"528",2018.10136986301,-2.98376209279406
"529",2018.12054794521,-0.123110168972114
"530",2018.1397260274,-2.30861846471797
"531",2018.15890410959,-7.33657920334484
"532",2018.17808219178,-0.668417109225858
"533",2018.19726027397,-0.174147107342137
"534",2018.21643835616,-3.33918579724196
"535",2018.23424657534,-1.67896904984935
"536",2018.25616438356,0.300937109337887
"537",2018.27397260274,0.0711193535179344
"538",2018.29315068493,4.00061879172847
"539",2018.31232876712,1.24982092647211
"540",2018.33219178082,-1.62335280229613
"541",2018.35068493151,2.4336809547969
"542",2018.3698630137,-0.00232529489007938
"543",2018.38904109589,1.95295077386873
"544",2018.4095890411,2.49253348870136
"545",2018.42739726027,0.0526177361828033
"546",2018.44657534247,-0.759540740997302
"547",2018.46575342466,-0.250522411200745
"548",2018.48493150685,1.21814678609661
"549",2018.50410958904,0.803399035543841
"550",2018.52328767123,0.363857439514266
"551",2018.54246575342,2.22309265486026
"552",2018.56164383562,4.46623774938723
"553",2018.58082191781,4.96329545701668
"554",2018.6,3.09580479020478
"555",2018.61917808219,1.68353373016389
"556",2018.63835616438,2.11119761947708
"557",2018.65890410959,0.183271481036751
"558",2018.67671232877,1.14041195762653
"559",2018.69589041096,1.56027056548201
"560",2018.71506849315,3.47694667598695
"561",2018.73424657534,-1.07183867180793
"562",2018.75342465753,-1.16263376056097
"563",2018.77260273973,1.46393548977625
"564",2018.79178082192,0.906701258968891
"565",2018.81095890411,-0.362502493349085
"566",2018.8301369863,-2.2252916222875
"567",2018.84931506849,0.883485038335005
"568",2018.86849315069,2.3226276621466
"569",2018.88767123288,-2.451870446949
"570",2018.90684931507,-0.789953078110622
"571",2018.92602739726,2.32269145809567
"572",2018.94520547945,-1.01185716573129
"573",2018.96438356164,1.27974524443057
"574",2018.98424657534,0.988387723569795
"575",2018.99726027397,2.78056200538119
"576",2019.00821917808,0.852012827438075
"577",2019.02575342466,1.12651985470064
"578",2019.04493150685,-0.175250197410242
"579",2019.06410958904,-1.16103140929402
"580",2019.08328767123,-0.913928246813831
"581",2019.10246575342,1.71808331787643
"582",2019.12164383562,3.06545978446222
"583",2019.14082191781,3.64703516355401
"584",2019.16,3.56994120158718
"585",2019.17917808219,1.76283728722624
"586",2019.19835616438,1.16111819954043
"587",2019.21753424658,1.47010152570786
"588",2019.23671232877,1.02819686133378
"589",2019.25589041096,-0.486607497259065
"590",2019.27506849315,-2.32360441167194
"591",2019.29383561644,1.69216899895435
"592",2019.31342465753,1.14101762383396
"593",2019.33260273973,-1.92422186169104
"594",2019.35178082192,-2.0324697324835
"595",2019.37095890411,-1.55258217819774
"596",2019.3901369863,0.00603154761320113
"597",2019.40931506849,0.00987386876137819
"598",2019.42849315068,0.674501227720363
"599",2019.44767123288,-0.892319856594028
"600",2019.46684931507,1.82589292484677
"601",2019.48602739726,3.23752862939011
"602",2019.50520547945,-0.550571930066411
"603",2019.52438356164,-0.703215368499446
"604",2019.54356164384,1.3297355820918
"605",2019.56273972603,5.149978431995
"606",2019.58191780822,0.474079645545952
"607",2019.60109589041,1.07680941836736
"608",2019.6202739726,-0.348830810992599
"609",2019.63945205479,0.348444796110051
"610",2019.65863013699,2.97495117018736
"611",2019.67780821918,-0.724532533611573
"612",2019.69698630137,-0.0833055640201508
"613",2019.71616438356,-1.39593435450741
"614",2019.73534246575,0.891910371438009
"615",2019.75452054795,-1.89303413407751
"616",2019.77369863014,0.791903020520117
"617",2019.79287671233,0.365529352649892
"618",2019.81205479452,0.349666337630774
"619",2019.83123287671,-1.2173019830892
"620",2019.8504109589,-1.90354551378505
"621",2019.8695890411,-2.00023961269587
"622",2019.88876712329,-0.374688011309555
"623",2019.90794520548,1.25987979589986
"624",2019.92712328767,-0.352166258288139
"625",2019.94630136986,0.724654857484185
"626",2019.96547945205,3.94043082300634
"627",2019.98630136986,2.76259354120249
"628",2019.99726027397,1.73056200538309
"629",2020.00956284153,2.4380513617092
"630",2020.02677595628,3.86873550607936
"631",2020.04590163934,3.15360154792637
"632",2020.0650273224,2.13843416299106
"633",2020.08415300546,4.6268816077274
"634",2020.10327868852,2.54436697935148
"635",2020.12240437158,3.20472473810403
"636",2020.14153005464,3.10347873570271
"637",2020.1606557377,0.814429209164706
"638",2020.17978142077,1.79954988774144
"639",2020.19890710383,3.152196704058
"640",2020.21803278689,1.10696323102314
"641",2020.23715846995,-1.81048173087341
"642",2020.25628415301,0.593094596461793
"643",2020.27413479053,1.54142043382473
"644",2020.29453551913,0.816240057207493
"645",2020.31366120219,0.838328803489993
"646",2020.33333333333,-1.05861027211392
"647",2020.35191256831,-1.87254507855281
"648",2020.37103825137,-2.93645576864248
"649",2020.39016393443,1.0714651715633
"650",2020.40928961749,1.1109436334899
"651",2020.42841530055,-1.9625637809516
"652",2020.44754098361,-0.724711273197595
"653",2020.46666666667,0.754243949050263
"654",2020.48579234973,2.83596784837286
"655",2020.50491803279,-0.296070636029501
"656",2020.52404371585,-0.830031062902652
"657",2020.54316939891,-0.0824427350669872
"658",2020.56229508197,0.888411869067941
"659",2020.58142076503,0.835805680736048
"660",2020.60054644809,3.37790123406307
"661",2020.61967213115,3.11777716876534
"662",2020.63879781421,2.78681332207752
"663",2020.65792349727,-0.63189968263551
"664",2020.67704918033,0.206539201725885
"665",2020.69617486339,2.05896309896591
"666",2020.71530054645,1.27094568989134
"667",2020.73442622951,-0.503038783865074
"668",2020.75355191257,-0.612772988399342
"669",2020.77267759563,-0.768773994718309
"670",2020.79180327869,-1.9520935012694
"671",2020.81092896175,0.965889646623598
"672",2020.83005464481,1.76368165806591
"673",2020.84918032787,0.45655431781779
"674",2020.86830601093,2.303424097885
"675",2020.88743169399,0.987060086632993
"676",2020.90655737705,-0.229048886276339
"677",2020.92568306011,-1.22050418256961
"678",2020.94480874317,0.821512929876771
"679",2020.96393442623,3.6304025465032
"680",2020.98360655738,1.83659344329113
"681",2020.99590163934,-0.469406519711674
"682",2021.01232876712,-1.69892561089845
"683",2021.02904109589,-1.20283102558754
"684",2021.04821917808,1.14753494454946
"685",2021.06739726027,1.51713435454829
"686",2021.08657534247,1.96650477406392
"687",2021.10575342466,-2.88869092348738
"688",2021.12493150685,0.632301652141646
"689",2021.14410958904,5.54526912991149
"690",2021.16328767123,1.81427978164944
"691",2021.18246575342,-0.0350904741383795
"692",2021.20164383562,0.25744604315495
"693",2021.22082191781,0.370072915953267
"694",2021.24,4.24870260283872
"695",2021.26301369863,-3.22379521114308
"696",2021.27835616438,-3.25817601727646
"697",2021.29753424658,-1.54491785147374
"698",2021.31671232877,-2.3052077761907
"699",2021.33589041096,-3.82410395322173
"700",2021.35506849315,-1.17682978425839
"701",2021.37424657534,-2.00565487285234
"702",2021.39342465753,-2.73343716501488
"703",2021.41260273973,0.66951015436895
"704",2021.43178082192,2.61522980020348
"705",2021.45095890411,2.57461241904313
"706",2021.4701369863,-0.0360946731810827
"707",2021.48931506849,-0.118759800925925
"708",2021.50849315068,0.049848504772168
"709",2021.52767123288,0.431299625868551
"710",2021.54684931507,1.42209641151817
"711",2021.56602739726,1.16696254997075
"712",2021.58520547945,-1.03784425317631
"713",2021.60438356164,0.92214031005587
"714",2021.62356164384,0.166285767798893
"715",2021.64273972603,-0.11774232429627
"716",2021.66191780822,-0.843900171864245
"717",2021.68109589041,2.07233995718608
"718",2021.7002739726,1.09078412431128
"719",2021.71945205479,-0.776668797410863
"720",2021.73863013699,0.290805389478008
"721",2021.75780821918,-0.216862382663406
"722",2021.77698630137,-0.887106749529989
"723",2021.79616438356,1.52214326004688
"724",2021.81534246575,0.792675898983143
"725",2021.83452054795,-0.267120857114758
"726",2021.85369863014,-0.785375890602264
"727",2021.87287671233,0.130146283674427
"728",2021.89205479452,-1.03774517884127
"729",2021.91123287671,-2.35213315852487
"730",2021.9304109589,-2.44513616391904
"731",2021.9495890411,1.40893408116029
"732",2021.96876712329,-0.716268147247319
"733",2021.98794520548,3.05768446481891
"734",2021.99726027397,7.18056200538166
